2018-11-13 19:08:39,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:07:50,"RT @dannyrellisjr: #Tesla Tower built in #Milford #Texas by Viziv Technologies, for transporting energy over long distances without power l…"
2018-11-13 19:06:48,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:05:13,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:05:10,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:04:36,"RT @kirillklip: Thank you, Mark! @MarkYusko we are trying to remember the #future &amp; working hard to follow your lead towards #CryptoCapital…"
2018-11-13 19:04:16,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:03:46,"Spot welding some green Panasonic NCR18650PF cells 🔋

#custombattery #battery #ebike #electricvehicle #powerwall… https://t.co/B9rlggfyNh"
2018-11-13 19:03:33,RT @exxience: Exx-004 Tesla's Homopolar Generator - The Dynamo-Electric Machine - A mystery how the #electric #current flows? - #Nikola #Te…
2018-11-13 19:02:24,RT @chrisheiligers: @elonmusk Is it possible to downgrade this *sshat's battery to a X20D and ban him from Supercharging? I like this solut…
2018-11-13 19:02:12,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:01:39,"RT @GlobalLogic: Does a ""platform"" really justify its investment? GlobalLogic CTO Dr. @Jim @JimWalshCTO meditates on this topic as his new…"
2018-11-13 19:01:20,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 19:00:00,Do you already know our Bull &amp; Bear-Certificates on #Tesla? Take a look: https://t.co/C1DG7zJGDg… https://t.co/jD45wfDOkC
2018-11-13 18:59:54,RT @InfosElonMusk: CEO Herbert Diess makes one of the biggest electrification claims for the company yet: that they can produce 50 million…
2018-11-13 18:59:21,RT @MFGTalkRadio: Tesla has appointed a new Chair to the Board. Take a look at some of the challenges they will have to deal with: https://…
2018-11-13 18:59:15,"...little while: 559-561-4133.
#thegatewayrestaurantandlodge #restaurant #banquet #awardwinning #romanticgetaway… https://t.co/Es2b4CHzca"
2018-11-13 18:58:52,RT @ByeonChansoo: What many people don't know about owning a Tesla is that you are freed all of a sudden from gas stations and car dealersh…
2018-11-13 18:58:13,RT @tesla_unplugged: Took our friend Kyle on a 0 to 60 run! 🎢 #Tesla #Model3 #PerformanceModel3 #P3D #0to60Reaction https://t.co/TuG2wc1YCP
2018-11-13 18:58:10,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:57:44,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:57:21,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:57:17,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:57:10,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:56:51,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:56:04,"@ad8871 @28delayslater Ppl have seen this coming from months ahead. #tesla said they wld, gave the timeline. And th… https://t.co/8BPXPg2q8y"
2018-11-13 18:56:02,RT @exxience: Exx-007 We take our experiences from the Ampere Bridge experiments  (video Exx-006) to work and build a large homopolar motor…
2018-11-13 18:55:49,RT @exxience: Exx-005 Faraday Drum - Homopolar Generator - DC current - DC voltage https://t.co/6cPjkApXDt - #electricity Michael #Faraday…
2018-11-13 18:55:43,RT @exxience: Exx-004 Tesla's Homopolar Generator - The Dynamo-Electric Machine - A mystery how the #electric #current flows? - #Nikola #Te…
2018-11-13 18:55:37,RT @exxience: Exx-003 Faraday Disk Anomaly &amp; Riddle - Homopolar Generator - #N-machine #Bruce #dePalma #electricity #current flow #science…
2018-11-13 18:55:30,RT @exxience: Exx-002 Plasma Sparks - The Interest of #NikolaTesla - Lightning strikes - high #frequency #oscillation - https://t.co/nzq72P…
2018-11-13 18:55:17,RT @exxience: Exx-000 Exxience Science Physics Electromagnetism - What is Electricity? - https://t.co/fvFgOg6wra - Can anyone explain what…
2018-11-13 18:54:33,RT @arthur1125351: Nikola Tesla missing files are discovered....1893-1937 MIA POW BY ELITE MONOPOLIES LIES LIES.... KARMA IS HERE AT 52%...…
2018-11-13 18:54:27,RT @MFGTalkRadio: Tesla has appointed a new Chair to the Board. Take a look at some of the challenges they will have to deal with: https://…
2018-11-13 18:54:13,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:54:07,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:53:59,"RT @AlterViggo: Waiting for the day when gasoline is not an “approved fuel” and an ICE driver is removed from the podium 😡 $TSLA #Tesla

ht…"
2018-11-13 18:53:40,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:53:25,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:52:42,"RT @vincent13031925: ⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan
6.…"
2018-11-13 18:52:24,"Take the first look at #Tesla #Model3 Key Fob in action, from unboxing to pairing and using it with your lovely… https://t.co/KL34pkL4Gm"
2018-11-13 18:52:03,"RT @ron_kerensky: Remember that other car that, when people would buy it, they would send a Tweet out to the CEO and company thanking them…"
2018-11-13 18:52:02,"⚡️It's about time! It's happening! ⚡️

Tesla Model 3 is coming to:

1. Norway
2. France
3. Spain
4. China
5. Japan… https://t.co/wLI8xBEaD8"
2018-11-13 18:51:11,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:47:35,RT @binance: Where’s your favourite place to trade? #Tesla #Binance https://t.co/VKHLajwFv5
2018-11-13 18:46:30,"RT @johnvoelcker: Once you drive the car, then use the Supercharger network ... this one's kind of a no-brainer: @GreenCarReports Best Car…"
2018-11-13 18:46:27,Tesla has appointed a new Chair to the Board. Take a look at some of the challenges they will have to deal with:… https://t.co/nTkymIjpRy
2018-11-13 18:46:27,I’ve had a few friends recently “explain to me” that electric cars are terrible for the environment. Admittedly it’… https://t.co/etcGtyhxkX
2018-11-13 18:45:38,"On the last day 8 the first two #Tesla #Model3 were registered in #Norway. There are 2 units of blue &amp; silver, will… https://t.co/84nMNJOfCB"
2018-11-13 18:43:27,"Things finally got to me, so I thought I’d end it all.  Parked my car in the garage and turned it on.  Six hours la… https://t.co/xy2kO9V7vp"
2018-11-13 18:42:56,"RT @johnvoelcker: Once you drive the car, then use the Supercharger network ... this one's kind of a no-brainer: @GreenCarReports Best Car…"
2018-11-13 18:42:04,"RT @elonmusk_not: The smallest dogs make the loudest noise - because they are the most afraid. Who do you listen to? 

$TSLA $TSLAQ #TESLA…"
2018-11-13 18:38:57,"RT @BruceMurdoch7: If VW's bombast is anywhere near accurate, it will make #VW the primary company to move #EV's into the Western mainstrea…"
2018-11-13 18:37:13,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:36:54,"With #ElectricVehicles ... 🚗everybody benefits  🌏
--cleaner local air  
   --happy lungs
--less #fossilfuel extract… https://t.co/5500PIb8uw"
2018-11-13 18:36:36,RT @TheTeslaLife: It appears that a private taxi fleet @TeoMTL in Montreal has installed two private #Tesla #Supercharger s at PET Internat…
2018-11-13 18:35:31,"Tesla, GM, Nissan, and others form coalition to reform electric vehicle tax credit #tesla #eCar https://t.co/NRCT2qFPXs"
2018-11-13 18:34:58,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:34:22,Musk taps Morgan Stanley to help take #tesla private. #Autonews #speedo https://t.co/R24QbFCUOY https://t.co/A7kECiKFKs
2018-11-13 18:33:30,"#Tesla make tentative steps towards allowing you to fix your car 🙄

https://t.co/q6lDOsMpGE

#EV #ElectricCar"
2018-11-13 18:33:21,"RT @TheTeslaLife: According to President of Automotive, Jerome Guillen, work continues on improving #Tesla ‘s battery pack and the 2170 cel…"
2018-11-13 18:30:28,RT @martinengwicht: Mainstream Media Gets Desperate For “Creative” Headlines — #Pravduh About #Tesla Report 10 https://t.co/WMVgmJ03XW #EMH…
2018-11-13 18:27:30,"RT @evannex_com: The #Tesla Gigafactory is working on better batteries, more here: https://t.co/XD8lWVzVAI $TSLA #TeslaMotors #TeslaGigafac…"
2018-11-13 18:27:22,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:26:46,"RT @TheTeslaLife: According to President of Automotive, Jerome Guillen, work continues on improving #Tesla ‘s battery pack and the 2170 cel…"
2018-11-13 18:26:23,RT @kimpaquette: Why is #Tesla building a 870K Sq ft industrial building in Lathrop? 🤔 $TSLA $TSLAQ  https://t.co/AHxS6cjlgv
2018-11-13 18:25:22,"In light of #California's wildfires burning out of control, #Tesla's #ModelX ""Bioweapon Defense Mode"" no longer see… https://t.co/g1DDluZGyV"
2018-11-13 18:23:58,RT @trendshares: Interview with the CEO of $LMRMF $LMR.CA Lomiko Metals @apaulgill Paul published in the #StockDay Report Special - the #Be…
2018-11-13 18:23:40,RT @trendshares: Interview with the CEO of $LMRMF $LMR.CA Lomiko Metals @apaulgill Paul published in the #StockDay Report Special - the #Be…
2018-11-13 18:23:31,RT @SWReports: RT: @kirillklip: Building The Switch to #Renewables - #TNRGold Fine Tuning #Royalty Model For #Green #Energy #Metals. https:…
2018-11-13 18:23:25,RT @LiBenchmark: #KirillKlip says his version of a #Royalty company is slanted towards #metals with high exposure to usage in #electrical v…
2018-11-13 18:22:07,RT @kirillklip: #TheSwitch #Renewables &amp; #ElectricCars - #Investment megatrend for New Supply Chains. More #funds are cutting #FossilFuels…
2018-11-13 18:19:37,RT @kirillklip: Building The #Green #Energy #Metals #Royalty Company: #TNRGold $TNR.v #LosAzules #Copper NSR #Royalty Holding With #McEwen…
2018-11-13 18:19:18,"@vincent13031925 @Nick_A_Andresen @Model3Owners I've seen people comment that it's a ""ghost town"". Not sure if they… https://t.co/YS8MU7cWHv"
2018-11-13 18:19:04,RT @kimpaquette: Why is #Tesla building a 870K Sq ft industrial building in Lathrop? 🤔 $TSLA $TSLAQ  https://t.co/AHxS6cjlgv
2018-11-13 18:16:30,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:15:25,RT @kirillklip: #WEB 3.0 And How To Cross The #Digital Divide To #Tesla #Energy #rEVolution: #Blockchain #Technology Explained.  https://t.…
2018-11-13 18:14:28,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:12:49,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:12:27,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 18:12:14,Interview with the CEO of $LMRMF $LMR.CA Lomiko Metals @apaulgill Paul published in the #StockDay Report Special -… https://t.co/63jXocKQu2
2018-11-13 18:12:00,"Tesla loses a senior lawyer just as the SEC tightens its grip
https://t.co/Adq67nPYFn
#tesla #ElonMusk #SEC… https://t.co/fQUMUfMIMG"
2018-11-13 18:11:14,#Tesla loses key lawyer amid heightened @SEC_News scrutiny https://t.co/Vhky5xzvYc
2018-11-13 18:10:17,RT @londonup4: People Vs. Self-Driving Cars https://t.co/JB1XuNGVva  … vía @shared-mobility-403118143 #SelfDrivingCar #AutonomousVehicles #…
2018-11-13 18:09:10,"RT @martinengwicht: @CNBC @elonmusk Jerome Guillen mentioned three areas of improvements Tesla is focussing on: 

1. Adding production Line…"
2018-11-13 18:09:05,"RT @RedBeeMedia: @RedBeeMedia is live from the #5G Fieldlab of @KPN and @ericsson on the #AutomotiveCampus in Helmond. During the go-live,…"
2018-11-13 18:06:32,"RT @ron_kerensky: Remember that other car that, when people would buy it, they would send a Tweet out to the CEO and company thanking them…"
2018-11-13 18:05:33,Renault-Nissan invests in battery startup claiming ‘5-minute fast charging’ and high energy density #tesla #eCar https://t.co/73qnjy6n6U
2018-11-13 18:05:32,"Green Deals: Suaoki 150Wh Electric Generator w/ USB + AC $99.50, more #tesla #eCar https://t.co/YG0boIxKIK"
2018-11-13 18:05:13,"RT @evannex_com: This former Cirque du Soleil engineer has already owned six #Tesla cars and he's proving it's possible to convert boats, m…"
2018-11-13 18:03:56,#student feedback is #priceless  #professorlife #apus #tesla #teachingisfun #teachingismypassion https://t.co/TVvS7ausJD
2018-11-13 18:02:25,"@CNBC @elonmusk Jerome Guillen mentioned three areas of improvements Tesla is focussing on: 

1. Adding production… https://t.co/UPanK6KNuZ"
2018-11-13 18:02:25,RT @AlexWitzleben: Tesla Model 3 Disqualified From 1st In Class Finish At Buttonwillow ... For Being Electric https://t.co/o933EbBGnY #elec…
2018-11-13 18:01:14,"RT @GerberKawasaki: Of course #tesla potentially the most dominant of them all, cornering the market on #EV batteries - producing the most…"
2018-11-13 18:00:49,RT @binance: Where’s your favourite place to trade? #Tesla #Binance https://t.co/VKHLajwFv5
2018-11-13 18:00:24,"RT @BP_Press ""#BP installs #Tesla high-storage battery at #wind farm to test how effectively wind energy can be sto… https://t.co/kPBd8liJ01"
2018-11-13 18:00:23,"Remember that other car that, when people would buy it, they would send a Tweet out to the CEO and company thanking… https://t.co/4LQuJWFNtl"
2018-11-13 18:00:20,Mainstream Media Gets Desperate For “Creative” Headlines — #Pravduh About #Tesla Report 10 https://t.co/WMVgmJ03XW #EMHiveMind $TSLA
2018-11-13 17:59:18,"In this episode of Model X Tours, a Groom heads to his wedding in a Tesla. #lehighvalley #bethlehempa #luxury… https://t.co/3Zljx6RGK1"
2018-11-13 17:57:37,"RT @NuovaRealta: Yes, it’s ridiculous!! Why is only #Tesla punished for wrong predictions and none of the “legacy” car makers??? https://t.…"
2018-11-13 17:56:51,#Tesla #OTA Updates https://t.co/KUyU9eiLoR
2018-11-13 17:56:22,"RT @ElonMuskScience: // @Tesla Update //  
Prices of Tesla Batteries now est. at $95-$116 USD per KWh. This means #Tesla has a huge price a…"
2018-11-13 17:55:37,"Honored to have my artwork in this kind collector’s gorgeous home🌷 #MeditationSeries 30”x30”/ea ©2018 Cat Tesla
.
.… https://t.co/tHEAG6xida"
2018-11-13 17:54:28,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 17:54:28,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 17:54:26,"Enel plans to install 2,500 charging points for electric cars in Romania https://t.co/yDfq7aZQun via @Romania Insid… https://t.co/zwERw37JhM"
2018-11-13 17:54:08,"RT @evannex_com: The #Tesla Gigafactory is working on better batteries, more here: https://t.co/XD8lWVzVAI $TSLA #TeslaMotors #TeslaGigafac…"
2018-11-13 17:53:52,Electric vehicle solid state battery technology likely a decade away: BMO - https://t.co/V9V8qcvDqr #charging… https://t.co/SjXDyy6bmx
2018-11-13 17:53:04,Drivers parked in spaces meant for electric cars - https://t.co/xvUpfwG6Ip #electriccars #ElectricVehicles #EVs… https://t.co/VIGMkSPkyK
2018-11-13 17:52:48,"RT @CoryGroshek: Watch out, #Waymo: #ElonMusk says #Tesla's vehicles will achieve full #SelfDriving next year, ahead of any other car manuf…"
2018-11-13 17:52:20,Tesla Model 3 Disqualified From 1st In Class Finish At Buttonwillow ... For Being Electric https://t.co/o933EbBGnY… https://t.co/Fnfm1C1yLD
2018-11-13 17:52:11,"RT @TamaraMcCleary: #Battery Megafactory Forecast: 400% Increase in Capacity to 1 TWh by 2028
https://t.co/CE7HVWLqjN via @VisualCap #batte…"
2018-11-13 17:51:38,ComfortDelGro opens first fast charger for electric cars - https://t.co/yAZU7BHBRJ #charging #batteries… https://t.co/p7JGsYztx5
2018-11-13 17:51:02,The runaround to the record-breaker: The latest electric cars on the market - https://t.co/SBMOetu0rj #electriccars… https://t.co/ARyvhY7gXy
2018-11-13 17:50:12,"#tesla, GM and Nissan are all part of a new coalition aiming to extend the EV tax credit https://t.co/ZrFkjlzpBS https://t.co/2JuVudYBfQ"
2018-11-13 17:49:26,Electric car battery cell research to receive €1 billion in Germany https://t.co/BzhD1cBDXc via @GovEuropa… https://t.co/2bC2NQUpKQ
2018-11-13 17:48:38,"Global oil demand under growing threat from electric cars, cleaner fuel https://t.co/CnfxYZtlKy #electriccars… https://t.co/EqLcvffbon"
2018-11-13 17:47:20,"#VW to Elon: Mass producing #electriccars is easy. We’re making 50 million, while moving some labor-intensive assem… https://t.co/QVQjCN9RNo"
2018-11-13 17:47:00,@elonmusk Is it possible to downgrade this *sshat's battery to a X20D and ban him from Supercharging? I like this s… https://t.co/yon0VoMNH1
2018-11-13 17:46:39,RT @TeslaMotorsClub: Tesla Shows Off Model 3 In Japan For First Time Ever #Model3 #Tesla https://t.co/qS1ffvA9sv
2018-11-13 17:46:33,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 17:44:55,"Yes, it’s ridiculous!! Why is only #Tesla punished for wrong predictions and none of the “legacy” car makers??? https://t.co/RS9doMKr1G"
2018-11-13 17:41:05,RT @Model3VINs: #Tesla registered 142 new #Model3 VINs. ~100% estimated to be dual motor. Highest VIN is 181055. https://t.co/L5XsjUcdVW
2018-11-13 17:41:01,RT @kirillklip: Supply Chains for #Energy Transition and #Tesla #rEVolution: The World Top 25 #Copper Producers - only new giants can bridg…
2018-11-13 17:40:52,"RT @elonmusk_not: The smallest dogs make the loudest noise - because they are the most afraid. Who do you listen to? 

$TSLA $TSLAQ #TESLA…"
2018-11-13 17:40:41,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 17:40:27,"RT @kirillklip: #CleanTechnica: ""Clean #Tech #Catalyst. There is another, better way: #blockchain. Despite the current mania — thanks in la…"
2018-11-13 17:40:17,"RT @kirillklip: Thank you, Mark! @MarkYusko we are trying to remember the #future &amp; working hard to follow your lead towards #CryptoCapital…"
2018-11-13 17:40:11,The role of #Tesla in interrupting the #automotive industry: https://t.co/omtf8brlX4
2018-11-13 17:39:35,"RT @BM_Premium_BB: #tesla breaking news europe #model3 : tesla model 3 is comming to germany, starting tomorrow 14/11/2018 in munic and due…"
2018-11-13 17:38:38,@cumiastowski @MichaelDanberry @rrosenbl @TheHoff525 @Model3Owners @TeslaCarGuy @Teslarati Great brain storm sessio… https://t.co/9aOARkX31s
2018-11-13 17:37:23,"RT @GerberKawasaki: Of course #tesla potentially the most dominant of them all, cornering the market on #EV batteries - producing the most…"
2018-11-13 17:36:46,"RT @evannex_com: The #Tesla Gigafactory is working on better batteries, more here: https://t.co/XD8lWVzVAI $TSLA #TeslaMotors #TeslaGigafac…"
2018-11-13 17:36:08,@businessinsider seriously has it out for Tesla. I stopped following them on Twitter but their articles always pop… https://t.co/SJYjjCpPd7
2018-11-13 17:35:45,RT @InfosElonMusk: The #Model3 was enabled by the new ‘2170’ battery cell format developed by #Tesla and #Panasonic. https://t.co/IOBw52mfCL
2018-11-13 17:35:18,RT @rsqk9s: @RaeVasho @Loggerhead_ @KBnk17 @TheGlobalElite @Lena38Baker @nickmyer @nolabutterfly @PamJonesLiberty @glyphosate9570 @TheRealH…
2018-11-13 17:34:57,#Tesla brings back all recently removed options as 'off-the-menu items' - Electrek https://t.co/6AK8XGmnWQ
2018-11-13 17:34:40,"After upgrading my #Tesla Model S to V9...

https://t.co/78J5MPdX11"
2018-11-13 17:34:39,"RT @GerberKawasaki: Of course #tesla potentially the most dominant of them all, cornering the market on #EV batteries - producing the most…"
2018-11-13 17:33:32,RT @GreenCarReports: The @Tesla Model 3 is Green Car Reports' Best Car To Buy 2019. https://t.co/Jb3tqdICBr #Tesla #TSLA
2018-11-13 17:33:11,"“Five Man Acoustical Jam” by #Tesla was released on November 13, 1990. #Acoustic #Rock #ThisDayInMusic https://t.co/AKw6LVxHey"
2018-11-13 17:31:46,RT @BP_Press: #BP installs #Tesla high-storage battery at #wind farm to test how effectively wind energy can be stored and then used: https…
2018-11-13 17:29:47,"RT @evannex_com: #ElectricVehicle owners who don't have a #Tesla want a Tesla, read here: https://t.co/HjuZg9xVzz $TSLA #TeslaMotors #Tesla…"
2018-11-13 17:29:20,The #Model3 was enabled by the new ‘2170’ battery cell format developed by #Tesla and #Panasonic. https://t.co/IOBw52mfCL
2018-11-13 17:28:18,"@DrTao @elonmusk #Tesla #TMX or TMS, the new #musthave #gadget for #preppers 😎"
2018-11-13 17:28:04,RT @InsideEVs: The #Tesla #ModelS has been making waves in the drag racing world. @DreamGiveaway pitted its Haulcat #dodge #ram1500 vs the…
2018-11-13 17:27:52,Saw the most amazing art addition in the office today. I hope the sun and stars lights up your day too. Thanks Elon… https://t.co/fexL10Sc2S
2018-11-13 17:27:18,"The #Tesla Gigafactory is working on better batteries, more here: https://t.co/XD8lWVzVAI $TSLA #TeslaMotors… https://t.co/tt2zWeRsB6"
2018-11-13 17:25:23,"RT @evannex_com: This former Cirque du Soleil engineer has already owned six #Tesla cars and he's proving it's possible to convert boats, m…"
2018-11-13 17:24:23,"RT @GerberKawasaki: Of course #tesla potentially the most dominant of them all, cornering the market on #EV batteries - producing the most…"
2018-11-13 17:22:57,RT @TeslaMotrsports: Never apologize for the truth🔌🔋 #Tesla https://t.co/A1cQ1e5YlY
2018-11-13 17:21:57,RT @TeslaMotrsports: The cartoon look🔌🔋 #Tesla https://t.co/FvlGG2D1g4
2018-11-13 17:21:27,"RT @kirillklip: #CleanTechnica: ""Clean #Tech #Catalyst. There is another, better way: #blockchain. Despite the current mania — thanks in la…"
2018-11-13 17:19:47,RT @GreenCarReports: The @Tesla Model 3 is Green Car Reports' Best Car To Buy 2019. https://t.co/Jb3tqdICBr #Tesla #TSLA
2018-11-13 17:19:21,"If one has a route, he can then find what is true for him. If Tesla were to fail, it would be held up as a warning forever #Tesla"
2018-11-13 17:18:52,"RT @kirillklip: Thank you, Mark! @MarkYusko we are trying to remember the #future &amp; working hard to follow your lead towards #CryptoCapital…"
2018-11-13 17:17:13,RT @kirillklip: #WEB 3.0 And How To Cross The #Digital Divide To #Tesla #Energy #rEVolution: #Blockchain #Technology Explained.  https://t.…
2018-11-13 17:16:04,"Construction of a #Tesla powerpack battery at the 60MW #Gannawarra #solarfarm in #Victoria, #Australia is the first… https://t.co/xH0XHWxuAT"
2018-11-13 17:14:51,RT @Alpsoy66: There is this alternate narrative of $tslaq shorts claiming that all #tesla work is empty promise and then there is reality.…
2018-11-13 17:14:14,"Way to go @Tesla &amp; @elonmusk 🚗🌲

#Tesla 
https://t.co/yMd6qMmnXG"
2018-11-13 17:14:04,Elon probably wouldn’t approve of me riding the undignified e-scooter wearing my #Tesla sweater 🤣 🛴🤣 🛴 🤣 But it’s a… https://t.co/7nqzS6d1wm
2018-11-13 17:13:48,RT @BP_Press: #BP installs #Tesla high-storage battery at #wind farm to test how effectively wind energy can be stored and then used: https…
2018-11-13 17:13:23,@RaeVasho @Loggerhead_ @KBnk17 @TheGlobalElite @Lena38Baker @nickmyer @nolabutterfly @PamJonesLiberty… https://t.co/zDpkPR4Lg5
2018-11-13 17:12:18,@HalftimeReport Warren Buffett on #Apple investing in #Tesla: It would be a poor idea https://t.co/wdXbTCZ8Rg via @YouTube $aapl $tsla
2018-11-13 17:11:56,RT @BP_America: #BP installs #Tesla high-storage battery at its U.S. #wind site in South Dakota to test how effectively wind #energy can be…
2018-11-13 17:11:39,"RT @CoryGroshek: Watch out, #Waymo: #ElonMusk says #Tesla's vehicles will achieve full #SelfDriving next year, ahead of any other car manuf…"
2018-11-13 17:11:26,RT @kirillklip: #WEB 3.0 And How To Cross The #Digital Divide To #Tesla #Energy #rEVolution: #Blockchain #Technology Explained.  https://t.…
2018-11-13 17:11:05,RT @kirillklip: #WEB 3.0 And How To Cross The #Digital Divide To #Tesla #Energy #rEVolution: #Blockchain #Technology Explained.  https://t.…
2018-11-13 17:05:29,How #Tesla’s ‘#BioweaponDefense Mode’ Has Helped in #California #Wildfire https://t.co/FIrMqR4NC9 https://t.co/iRW40mI8VV
2018-11-13 17:04:46,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 17:04:18,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 17:04:15,RT @Alpsoy66: There is this alternate narrative of $tslaq shorts claiming that all #tesla work is empty promise and then there is reality.…
2018-11-13 17:03:58,RT @TheTeslaLife: Why aren’t the larger car manufacturers moving into the EV production in mass and protecting their market from #Tesla ? Q…
2018-11-13 17:03:12,"RT @CoryGroshek: Watch out, #Waymo: #ElonMusk says #Tesla's vehicles will achieve full #SelfDriving next year, ahead of any other car manuf…"
2018-11-13 17:03:09,"Honestly, which shockers are left for the year? Those topics annoyed us long enough...

#China ✔️… https://t.co/WX5PvdL7w6"
2018-11-13 17:00:02,RT @TeslaMotrsports: That’s one way to use it...🔌🔋 #Tesla https://t.co/mvA2Tox1qf
2018-11-13 16:58:56,Tesla brings back all recently removed options as 'off-the-menu items' - Electrek https://t.co/KrXZ8obmI3 #Tesla
2018-11-13 16:57:13,"@CoryGroshek @NewEnergyNewz He also said that it would have driven across country by now! However, truth hurts and… https://t.co/WIQivPzQJw"
2018-11-13 16:55:21,"RT @AgentAsianSmith: 'Wireless energy transmitter' or #Tesla Tower in #Millford, #Texas 👉 https://t.co/C03WuEbrod Drive down #Interstate35…"
2018-11-13 16:54:24,"RT @vincent13031925: Giving media a tour of Tesla's Gigafactory, more in-depth communication with the media helps to unravel the public's l…"
2018-11-13 16:54:02,RT @ChrisRu33ell: Exciting times ahead for the Tonik and Phoenix works combo #ev #ElectricVehicle #renewables #tesla #RenaultZOE #NissanLEA…
2018-11-13 16:53:16,"How Tesla's ‘Bioweapon Defense Mode’ Has Helped in California Wildfire
https://t.co/LvIhDYFB5G #Tesla… https://t.co/aRProy7p4H"
